,#,Name,P,MP,GS,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,PF,DQ,Tech Fouls,Team ID,Opponent ID,Game ID
10,,Nicholls,,200:00,1,17,61,7,23,11,13,52,14,24,38,9,11,7,3,10,0,0,560954,560793,3981116
9,,Houston Christian,,200:00,1,18,47,5,16,9,12,50,5,32,37,10,17,6,4,14,0,0,560793,560954,3981116
11,,Nicholls,,200:00,1,25,57,9,26,11,13,70,9,20,29,14,15,8,3,17,0,0,560954,560556,3981891
11,,A&M-Corpus Christi,,200:00,1,24,52,5,18,14,20,67,9,24,33,15,16,11,4,17,0,0,560556,560954,3981891
13,,Lamar University,,200:00,1,23,51,5,23,19,27,70,10,27,37,14,14,6,2,16,0,1,560841,560954,3982448
13,,Nicholls,,200:00,1,14,49,4,13,12,19,44,7,20,27,10,17,7,1,22,1,1,560954,560841,3982448
9,,New Orleans,,200:00,1,25,57,6,10,24,28,80,11,25,36,16,13,11,1,13,0,0,560950,560954,3982876
11,,Nicholls,,200:00,1,32,71,8,21,6,8,78,14,23,37,15,13,10,3,21,1,0,560954,560950,3982876
10,,Nicholls,,200:00,1,32,60,9,21,8,11,81,7,28,35,16,22,12,1,19,0,0,560954,560882,3983083
11,,McNeese,,200:00,1,25,60,2,11,15,20,67,9,22,31,9,18,13,1,11,0,0,560882,560954,3983083
10,,Nicholls,,200:00,1,20,61,4,19,3,7,47,14,24,38,10,12,6,5,21,2,0,560954,560549,3983648
11,,UIW,,200:00,1,15,45,4,16,18,23,52,8,29,37,8,13,6,5,12,0,0,560549,560954,3983648
10,,McNeese,,200:00,1,28,57,4,13,18,26,78,10,31,41,19,17,3,0,19,1,0,560882,560954,3984442
11,,Nicholls,,200:00,1,25,62,4,13,22,23,76,7,25,32,10,10,8,0,26,3,0,560954,560882,3984442
11,,New Orleans,,200:00,1,20,60,5,22,21,24,66,14,29,43,11,20,4,2,18,1,0,560950,560954,5249959
11,,Nicholls,,200:00,1,27,66,7,23,12,20,73,13,28,41,14,13,11,1,21,0,1,560954,560950,5249959
9,,Drexel,,200:00,1,18,46,5,21,8,12,49,11,16,27,12,11,2,2,11,0,0,560722,560957,3970359
10,,Norfolk St.,,200:00,1,20,52,5,12,6,9,51,17,19,36,14,11,8,1,16,0,0,560957,560722,3970359
11,,Norfolk St.,,200:00,1,27,62,3,12,10,16,67,11,29,40,13,11,11,0,19,0,0,560957,560592,3971625
11,,App State,,200:00,1,15,51,8,30,15,24,53,12,28,40,11,19,4,2,14,0,0,560592,560957,3971625
11,,Hampton,,200:00,1,16,39,2,8,11,17,45,7,18,25,10,26,8,3,17,0,0,560779,560957,3972241
10,,Norfolk St.,,200:00,1,22,61,6,20,9,14,59,22,17,39,12,22,9,4,22,1,0,560957,560779,3972241
13,,ETSU,,200:00,1,21,49,7,26,6,7,55,10,33,43,14,20,5,3,9,0,0,560730,560957,3972694
8,,Norfolk St.,,200:00,1,14,53,1,16,6,10,35,8,18,26,8,12,9,2,12,0,0,560957,560730,3972694
11,,Colgate,,200:00,1,19,45,6,19,7,8,51,10,20,30,12,21,2,0,12,0,0,560686,560957,3996076
10,,Norfolk St.,,200:00,1,25,56,3,9,5,9,58,12,16,28,10,12,15,1,15,0,1,560957,560686,3996076
13,,Minnesota,,200:00,1,26,61,9,23,13,17,74,13,31,44,17,11,11,3,11,0,0,560900,560957,3954243
10,,Norfolk St.,,200:00,1,17,52,4,17,5,7,43,6,25,31,14,17,6,6,20,1,0,560957,560900,3954243
11,,Chicago St.,,200:00,1,23,50,5,11,17,18,68,5,25,30,14,22,4,3,19,0,0,560675,560957,3973771
9,,Norfolk St.,,200:00,1,28,61,2,10,18,28,76,12,22,34,17,16,17,1,20,0,0,560957,560675,3973771
16,,Auburn,,200:00,1,22,54,2,13,21,26,67,8,32,40,12,20,13,3,14,0,0,560603,560957,3975388
11,,Norfolk St.,,200:00,1,16,58,2,12,5,7,39,11,26,37,4,27,11,2,21,0,0,560957,560603,3975388
11,,High Point,,225:00,1,22,59,14,38,13,22,71,6,28,34,18,20,5,7,20,1,0,560554,560957,3975674
11,,Norfolk St.,,225:00,1,30,75,6,18,19,26,85,20,36,56,16,16,10,7,22,0,0,560957,560554,3975674
11,,Norfolk St.,,200:00,1,41,87,6,24,8,9,96,26,19,45,20,10,17,4,19,0,0,560957,560932,3976051
8,,UNCW,,200:00,1,17,44,5,16,16,22,55,9,18,27,9,28,3,2,10,0,0,560932,560957,3976051
10,,Longwood,,200:00,1,21,51,5,16,12,19,59,12,26,38,10,29,8,2,13,0,0,560848,560957,3976536
12,,Norfolk St.,,200:00,1,28,79,6,30,14,16,76,23,21,44,12,13,17,2,13,0,0,560957,560848,3976536
11,,Howard,,200:00,1,26,40,10,18,11,16,73,5,26,31,19,23,8,4,12,0,0,560797,560957,3979384
10,,Norfolk St.,,200:00,1,23,59,6,22,8,11,60,13,12,25,10,17,10,1,22,1,0,560957,560797,3979384
10,,Norfolk St.,,200:00,1,22,54,3,12,14,17,61,13,23,36,8,13,7,4,13,0,1,560957,560697,3980387
10,,Coppin St.,,200:00,1,19,52,11,29,4,10,53,11,22,33,13,17,7,0,13,0,0,560697,560957,3980387
11,,Norfolk St.,,200:00,1,21,57,7,19,13,20,62,14,24,38,10,17,16,2,15,0,0,560957,560918,3980584
12,,Morgan St.,,200:00,1,15,48,4,11,11,15,45,11,26,37,9,27,8,1,18,0,0,560918,560957,3980584
11,,Norfolk St.,,200:00,1,32,70,7,22,8,8,79,16,25,41,18,11,14,1,14,0,0,560957,560713,3981414
11,,Delaware St.,,200:00,1,17,48,8,20,10,17,52,9,22,31,10,21,6,5,8,0,0,560713,560957,3981414
13,,UMES,,200:00,1,22,53,6,19,9,17,59,8,15,23,12,18,5,0,15,1,0,560878,560957,3981594
11,,Norfolk St.,,200:00,1,30,52,6,14,14,17,80,5,25,30,13,14,12,1,14,0,1,560957,560878,3981594
12,,Coppin St.,,200:00,1,17,55,6,23,11,15,51,21,23,44,7,19,5,1,14,0,0,560697,560957,3983920
9,,Norfolk St.,,200:00,1,21,53,6,13,16,18,64,10,19,29,12,7,12,3,16,0,0,560957,560697,3983920
12,,Morgan St.,,200:00,0,15,52,6,15,13,20,49,14,21,35,8,23,9,1,15,0,0,560918,560957,3984096
9,,Norfolk St.,,200:00,0,28,53,7,12,16,17,79,5,26,31,14,15,15,4,17,0,0,560957,560918,3984096
12,,Delaware St.,,200:00,1,18,55,7,27,8,11,51,12,19,31,9,16,4,2,10,0,0,560713,560957,3984509
11,,Norfolk St.,,200:00,1,26,58,7,19,6,11,65,10,20,30,14,11,9,2,15,0,0,560957,560713,3984509
11,,Norfolk St.,,200:00,1,15,47,5,13,17,24,52,8,29,37,4,13,10,2,16,0,0,560957,560878,3984613
13,,UMES,,200:00,1,12,49,1,12,15,20,40,11,28,39,6,16,8,0,20,0,0,560878,560957,3984613
11,,Norfolk St.,,200:00,1,19,50,5,19,16,23,59,3,22,25,9,7,11,4,16,0,0,560957,560797,3984663
10,,Howard,,200:00,1,19,51,4,13,11,14,53,11,31,42,12,16,3,4,15,0,0,560797,560957,3984663
10,,Norfolk St.,,200:00,1,29,66,7,19,8,13,73,11,34,45,18,12,12,4,14,0,0,560957,560697,5250871
12,,Coppin St.,,200:00,1,13,53,4,25,14,21,44,10,30,40,9,18,5,3,11,0,0,560697,560957,5250871
10,,Norfolk St.,,200:00,1,19,69,4,21,9,14,51,23,27,50,10,13,14,5,11,1,1,560957,560797,5250870
10,,Howard,,200:00,1,15,51,4,14,12,15,46,10,28,38,8,15,5,5,18,0,1,560797,560957,5250870
12,,Georgia,,200:00,1,26,68,6,18,13,26,71,16,34,50,17,10,8,0,18,0,0,560774,560959,3970310
12,,N.C. A&T,,200:00,1,19,58,6,30,15,23,59,10,32,42,12,15,6,2,17,0,0,560959,560774,3970310
12,,N.C. A&T,,200:00,1,17,48,5,14,17,20,56,11,23,34,13,20,8,1,18,0,0,560959,560844,3972251
11,,Liberty,,200:00,1,16,48,5,23,10,17,47,13,22,35,11,23,11,2,19,0,0,560844,560959,3972251
12,,Louisville,,200:00,1,31,70,8,25,10,13,80,23,22,45,21,17,16,6,14,0,0,560854,560959,3974090
10,,N.C. A&T,,200:00,1,14,39,1,8,11,15,40,5,18,23,8,31,5,3,16,0,1,560959,560854,3974090
10,,N.C. A&T,,199:47,1,22,60,3,16,5,6,52,11,23,34,7,12,7,6,16,0,1,560959,560886,3974838
11,,Mercer,,200:00,1,19,57,4,11,13,18,55,14,28,42,12,15,6,4,9,0,0,560886,560959,3974838
10,,Bethune-Cookman,,200:00,1,18,61,5,16,6,14,47,12,16,28,10,19,12,2,19,0,1,560613,560959,3975872
11,,N.C. A&T,,200:00,1,18,45,6,15,24,26,66,9,34,43,11,25,5,3,18,1,0,560959,560613,3975872
13,,Hampton,,200:00,1,19,55,2,9,17,27,57,13,25,38,8,16,10,5,19,0,0,560779,560959,3978494
10,,N.C. A&T,,200:00,1,26,58,7,22,8,14,67,9,26,35,15,16,3,5,20,0,0,560959,560779,3978494
11,,N.C. A&T,,200:00,1,22,57,4,16,17,23,65,10,21,31,11,16,10,3,15,0,0,560959,560715,3979556
10,,Delaware,,200:00,1,25,53,9,23,3,3,62,7,28,35,17,25,9,1,25,1,0,560715,560959,3979556
14,,Campbell,,200:00,1,17,49,8,28,9,12,51,14,25,39,12,23,1,2,14,0,0,560665,560959,3980009
11,,N.C. A&T,,200:00,1,29,61,3,12,12,16,73,6,21,27,13,2,11,2,11,0,0,560959,560665,3980009
10,,UNCW,,200:00,1,14,60,4,19,11,14,43,10,26,36,7,14,6,1,23,1,0,560932,560959,3981088
10,,N.C. A&T,,200:00,1,23,66,5,15,25,29,76,20,38,58,15,13,5,6,16,0,0,560959,560932,3981088
9,,Drexel,,200:00,1,18,48,4,14,7,9,47,11,19,30,15,13,3,3,14,0,0,560722,560959,3982595
10,,N.C. A&T,,200:00,1,20,56,2,13,12,16,54,17,20,37,10,9,7,0,7,0,0,560959,560722,3982595
10,,N.C. A&T,,200:00,1,21,52,7,17,24,33,73,17,34,51,14,17,4,3,13,0,0,560959,560779,3983055
11,,Hampton,,200:00,1,23,64,3,13,9,14,58,10,19,29,16,8,11,3,27,1,0,560779,560959,3983055
9,,N.C. A&T,,250:00,1,30,82,8,25,8,15,76,18,36,54,22,17,7,3,23,1,1,560959,560910,3983503
12,,Monmouth,,250:00,1,22,66,8,31,28,30,80,9,39,48,13,20,7,8,17,0,0,560910,560959,3983503
9,,N.C. A&T,,200:00,1,23,56,2,14,6,7,54,14,26,40,10,23,4,2,15,0,0,560959,560722,3984670
10,,Drexel,,200:00,1,26,51,10,20,5,10,67,2,20,22,19,13,11,1,12,0,0,560722,560959,3984670
10,,N.C. A&T,,200:00,1,16,45,2,14,23,29,57,8,26,34,14,14,9,5,21,1,0,560959,560788,3984718
12,,Hofstra,,200:00,1,14,52,5,24,13,22,46,17,23,40,10,22,4,3,29,3,0,560788,560959,3984718
10,,N.C. A&T,,200:00,1,18,51,4,14,15,18,55,12,29,41,8,15,9,7,10,0,0,560959,560788,5250661
10,,Hofstra,,200:00,1,16,63,4,16,4,8,40,18,23,41,8,14,6,3,18,1,0,560788,560959,5250661
10,,N.C. A&T,,200:00,1,14,44,1,11,27,40,56,11,21,32,9,13,4,4,14,0,0,560959,560930,5254444
11,,UNC Greensboro,,200:00,1,20,51,2,13,9,18,51,14,23,37,12,21,2,6,25,0,0,560930,560959,5254444
10,,Wofford,,200:00,1,33,73,7,24,9,17,82,14,35,49,17,16,8,1,21,1,0,560550,560960,3971390
9,,N.C. Central,,200:00,1,19,57,5,22,9,21,52,4,30,34,7,18,7,0,22,1,0,560960,560550,3971390
10,,Duke,,200:00,1,35,70,5,16,18,25,93,16,40,56,23,22,14,11,12,0,0,560724,560960,3973114
9,,N.C. Central,,200:00,1,18,70,2,15,7,10,45,13,23,36,8,23,11,1,22,2,0,560960,560724,3973114
12,,Campbell,,200:00,1,28,61,14,35,4,4,74,7,28,35,21,16,9,5,18,0,0,560665,560960,3974207
10,,N.C. Central,,200:00,1,20,58,5,16,16,24,61,14,23,37,8,14,9,1,14,0,0,560960,560665,3974207
12,,Jacksonville,,200:00,1,20,54,7,24,23,34,70,8,19,27,14,19,6,2,16,0,0,560825,560960,3975043
9,,N.C. Central,,199:50,1,25,59,7,18,10,14,67,9,27,36,12,23,8,1,28,4,0,560960,560825,3975043
10,,UNC Greensboro,,200:00,1,27,64,5,17,7,13,66,11,34,45,16,16,5,8,15,0,0,560930,560960,3975215
8,,N.C. Central,,199:30,1,19,62,6,14,11,20,55,12,28,40,6,16,5,2,14,0,0,560960,560930,3975215
12,,UNC Asheville,,200:00,1,26,68,5,13,6,15,63,16,19,35,9,18,7,0,20,1,0,560925,560960,3975635
10,,N.C. Central,,200:00,1,24,56,5,10,12,22,65,13,27,40,8,21,8,8,19,1,0,560960,560925,3975635
10,,UNCW,,200:00,1,25,73,3,15,12,19,65,21,31,52,14,28,7,5,25,2,0,560932,560960,3975997
10,,N.C. Central,,200:00,1,27,67,5,19,11,20,70,12,30,42,12,21,12,8,19,0,0,560960,560932,3975997
9,,Furman,,200:00,1,28,65,9,20,8,16,73,15,34,49,20,21,10,2,12,0,0,560760,560960,3976565
11,,N.C. Central,,200:00,1,27,69,6,22,3,8,63,10,23,33,8,15,9,8,17,0,0,560960,560760,3976565
9,,N.C. Central,,225:00,1,22,64,4,18,31,42,79,16,29,45,8,16,5,5,23,2,0,560960,560797,3977385
14,,Howard,,225:00,1,22,63,4,19,28,34,76,13,29,42,8,18,9,10,30,2,0,560797,560960,3977385
10,,N.C. Central,,200:00,1,20,58,7,23,13,17,60,7,30,37,13,22,9,4,19,1,0,560960,560957,3977546
11,,Norfolk St.,,200:00,1,26,71,8,21,21,32,81,21,32,53,17,18,15,4,18,0,0,560957,560960,3977546
12,,UMES,,200:00,1,32,71,5,17,9,15,78,18,27,45,18,16,11,5,17,0,0,560878,560960,3980355
11,,N.C. Central,,200:00,1,20,64,6,20,15,20,61,16,22,38,10,19,10,5,13,0,1,560960,560878,3980355
9,,Delaware St.,,200:00,1,18,67,4,15,18,22,58,15,26,41,8,21,13,0,14,0,0,560713,560960,3980578
11,,N.C. Central,,200:00,1,26,71,7,20,5,10,64,18,28,46,19,22,6,5,23,0,0,560960,560713,3980578
11,,N.C. Central,,200:00,1,21,55,3,16,8,19,53,10,30,40,10,20,9,6,16,0,0,560960,560697,3981430
10,,Coppin St.,,200:00,1,19,62,0,16,10,17,48,17,29,46,7,22,7,1,16,0,0,560697,560960,3981430
12,,N.C. Central,,200:00,1,26,57,5,15,9,16,66,14,29,43,18,18,5,3,12,0,0,560960,560918,3981601
10,,Morgan St.,,200:00,1,25,65,4,15,11,20,65,16,20,36,11,10,7,7,17,1,1,560918,560960,3981601
11,,Howard,,225:00,1,23,76,8,29,10,17,64,18,37,55,8,20,7,2,18,2,0,560797,560960,3983372
12,,N.C. Central,,225:00,1,22,67,7,25,19,27,70,12,38,50,11,16,9,0,16,1,0,560960,560797,3983372
10,,Norfolk St.,,200:00,1,24,66,7,23,17,22,72,19,26,45,9,21,15,5,18,0,1,560957,560960,3983525
11,,N.C. Central,,200:00,1,15,48,2,18,12,17,44,10,27,37,11,29,5,2,21,1,1,560960,560957,3983525
10,,N.C. Central,,200:00,1,23,55,3,15,15,27,64,14,23,37,13,21,5,5,19,0,1,560960,560878,3984008
12,,UMES,,200:00,1,23,60,6,17,19,25,71,15,25,40,13,17,8,4,23,1,0,560878,560960,3984008
11,,N.C. Central,,225:00,1,25,61,4,20,10,19,64,15,23,38,20,27,10,10,20,0,0,560960,560713,3984093
11,,Delaware St.,,225:00,1,28,72,4,17,15,17,75,21,28,49,13,20,18,5,21,1,0,560713,560960,3984093
11,,Coppin St.,,200:00,1,15,61,3,27,11,13,44,16,25,41,9,16,9,4,17,0,0,560697,560960,3984479
12,,N.C. Central,,200:00,1,18,52,2,13,14,18,52,11,30,41,9,19,7,1,15,0,0,560960,560697,3984479
12,,Morgan St.,,200:00,0,23,63,3,15,9,14,58,15,18,33,9,22,13,2,20,1,0,560918,560960,3984609
12,,N.C. Central,,200:00,0,20,53,5,16,18,23,63,16,27,43,10,29,8,3,12,0,0,560960,560918,3984609
11,,N.C. Central,,200:00,1,25,63,6,19,10,12,66,12,28,40,11,21,11,2,18,0,0,560960,560713,5250877
10,,Delaware St.,,200:00,1,20,57,3,15,13,20,56,11,27,38,11,21,14,2,15,0,0,560713,560960,5250877
11,,Howard,,200:00,1,19,61,5,18,26,37,69,13,32,45,14,15,10,6,18,1,0,560797,560960,5250872
12,,N.C. Central,,200:00,1,20,62,7,23,9,11,56,10,35,45,11,25,4,6,30,1,0,560960,560797,5250872
12,,NC State,,200:00,1,25,66,9,27,25,30,84,17,42,59,14,12,5,10,18,0,0,560962,560928,3970346
12,,Charlotte,,200:00,1,14,66,2,19,13,18,43,13,26,39,7,11,3,4,27,1,0,560928,560962,3970346
11,,NC State,,200:00,1,31,59,8,21,22,28,92,12,29,41,15,13,4,6,12,0,0,560962,560694,3971223
10,,UConn,,200:00,1,33,71,7,22,8,11,81,11,18,29,15,12,7,0,22,1,0,560694,560962,3971223
13,,NC State,,200:00,1,34,62,7,19,9,13,84,9,36,45,19,17,8,2,21,0,0,560962,560835,3972682
11,,Kentucky,,200:00,1,16,59,8,22,15,19,55,10,18,28,8,17,4,2,16,0,0,560835,560962,3972682
13,,NC State,,200:00,1,28,64,7,22,16,25,79,11,40,51,11,16,6,5,13,0,0,560962,560677,3972752
13,,Cincinnati,,200:00,1,16,66,5,27,8,10,45,10,29,39,5,19,8,4,26,0,0,560677,560962,3972752
13,,NC State,,200:00,1,27,58,4,13,20,21,78,9,30,39,12,15,5,4,12,0,0,560962,560690,3972848
12,,Colorado,,200:00,1,20,61,7,25,13,16,60,12,23,35,11,18,5,3,22,2,0,560690,560962,3972848
13,,NC State,,200:00,1,32,66,9,24,6,13,79,10,27,37,17,9,7,5,14,0,0,560962,560803,3974117
11,,Illinois St.,,200:00,1,21,50,11,25,8,10,61,2,27,29,12,17,2,3,18,0,0,560803,560962,3974117
9,,NC State,,200:00,1,26,74,11,27,17,29,80,22,29,51,18,8,9,4,16,0,0,560962,560844,3974968
11,,Liberty,,200:00,1,25,65,9,27,8,9,67,12,32,44,15,16,3,8,23,0,0,560844,560962,3974968
10,,NC State,,225:00,1,35,77,3,15,15,20,88,14,33,47,15,14,6,6,14,0,0,560962,560754,3976968
10,,Florida St.,,225:00,1,29,76,7,32,15,19,80,14,29,43,6,14,11,7,21,0,0,560754,560962,3976968
11,,Miami (FL),,200:00,1,30,56,8,18,5,8,73,11,26,37,15,18,11,3,17,1,0,560890,560962,3978950
9,,NC State,,200:00,1,18,64,6,23,17,19,59,21,17,38,9,16,7,4,10,0,0,560962,560890,3978950
10,,NC State,,200:00,1,25,55,4,12,18,23,72,10,26,36,11,16,10,3,16,0,0,560962,560724,3979531
10,,Duke,,200:00,1,22,58,4,16,9,11,57,12,21,33,15,19,8,3,20,2,0,560724,560962,3979531
10,,Clemson,,200:00,1,19,53,6,23,5,6,49,6,24,30,9,20,9,6,12,0,0,560679,560962,3980000
9,,NC State,,200:00,1,30,67,6,19,5,11,71,15,28,43,19,14,16,1,12,0,0,560962,560679,3980000
10,,Boston College,,200:00,1,22,61,8,19,9,15,61,9,23,32,13,11,8,1,19,0,0,560619,560962,3980552
11,,NC State,,200:00,1,34,68,5,13,9,13,82,13,31,44,14,11,5,2,13,0,0,560962,560619,3980552
9,,NC State,,200:00,1,24,61,3,16,12,16,63,9,29,38,8,9,7,0,12,0,0,560962,560927,3981026
10,,North Carolina,,200:00,1,25,59,4,17,5,5,59,5,30,35,9,11,7,4,19,1,0,560927,560962,3981026
9,,NC State,,200:00,1,25,58,10,21,17,24,77,10,31,41,12,13,8,4,16,0,0,560962,560854,3981607
10,,Louisville,,200:00,1,25,68,4,16,13,17,67,15,27,42,9,12,7,0,19,0,0,560854,560962,3981607
9,,NC State,,225:00,1,33,70,3,20,17,21,86,13,27,40,15,9,7,3,9,0,0,560962,560771,3983483
9,,Georgia Tech,,225:00,1,33,64,11,23,8,11,85,5,25,30,18,13,7,0,17,0,0,560771,560962,3983483
10,,North Carolina,,200:00,1,32,63,11,21,5,10,80,6,34,40,17,7,6,5,10,0,0,560927,560962,3983771
9,,NC State,,200:00,1,25,71,9,27,11,14,70,13,27,40,11,8,3,2,11,0,0,560962,560927,3983771
10,,Duke,,200:00,1,28,60,6,21,7,7,69,6,28,34,12,10,7,3,15,0,0,560724,560962,3984083
9,,NC State,,200:00,1,20,60,3,12,15,17,58,13,26,39,6,14,7,1,11,1,0,560962,560724,3984083
9,,NC State,,200:00,1,22,57,3,12,7,20,54,10,31,41,9,15,4,6,13,0,0,560962,560724,5246875
10,,Duke,,200:00,1,18,62,1,13,12,15,51,12,33,45,8,12,8,2,16,0,0,560724,560962,5246875
12,,NC State,,200:00,1,30,68,2,16,7,11,69,12,46,58,15,13,3,2,8,0,0,560962,560754,5246872
9,,Florida St.,,200:00,1,17,68,4,24,5,6,43,4,28,32,7,6,5,3,11,0,0,560754,560962,5246872
12,,Creighton,,200:00,1,27,60,5,19,16,19,75,9,27,36,19,17,17,4,20,1,0,560701,560965,3970286
14,,North Dakota St.,,200:00,1,17,52,4,15,14,21,52,9,23,32,11,26,6,2,20,0,0,560965,560701,3970286
11,,Minnesota,,200:00,1,26,57,6,17,17,24,75,5,32,37,13,14,6,1,18,1,0,560900,560965,3954239
14,,North Dakota St.,,200:00,1,18,57,7,21,10,15,53,10,28,38,11,23,9,1,26,1,0,560965,560900,3954239
9,,Harvard,,200:00,1,26,52,4,14,13,22,69,7,21,28,12,13,6,8,24,1,0,560784,560965,3972784
12,,North Dakota St.,,200:00,1,23,63,3,15,15,21,64,21,18,39,14,14,8,4,25,1,0,560965,560784,3972784
13,,North Dakota St.,,200:00,1,33,66,13,26,14,20,93,10,23,33,19,12,9,4,15,0,0,560965,560739,3973697
13,,Eastern Mich.,,200:00,1,30,65,6,13,7,10,73,11,26,37,9,19,5,3,22,0,0,560739,560965,3973697
12,,Drake,,200:00,1,32,56,5,16,8,11,77,6,24,30,19,21,13,5,13,0,0,560720,560965,3974563
12,,North Dakota St.,,200:00,1,28,59,5,17,6,11,67,9,20,29,7,20,7,1,16,0,0,560965,560720,3974563
10,,Iowa St.,,200:00,1,33,59,9,23,14,19,89,11,34,45,20,11,7,4,8,0,0,560816,560965,3974933
12,,North Dakota St.,,200:00,1,20,65,9,26,10,11,59,11,17,28,10,8,7,1,18,0,0,560965,560816,3974933
13,,North Dakota St.,,200:00,1,25,63,1,17,16,19,67,11,24,35,8,13,10,4,17,0,0,560965,560673,3975924
10,,Central Mich.,,200:00,1,18,56,4,10,17,19,57,14,29,43,7,24,6,5,21,1,0,560673,560965,3975924
11,,Montana St.,,200:00,1,25,52,3,10,12,17,65,11,24,35,10,16,11,3,16,0,0,560912,560965,3976628
11,,North Dakota St.,,200:00,1,13,50,3,19,16,21,45,13,18,31,9,16,8,4,16,0,0,560965,560912,3976628
10,,North Dakota St.,,200:00,1,18,54,4,12,23,35,63,10,18,28,9,8,13,3,17,0,0,560965,560547,3977961
11,,Kansas City,,200:00,1,25,50,3,7,7,11,60,7,28,35,9,19,3,3,26,0,0,560547,560965,3977961
11,,North Dakota St.,,200:00,1,31,72,10,34,15,20,87,20,21,41,21,15,6,5,26,1,0,560965,560936,3978177
10,,Omaha,,200:00,1,20,47,2,7,27,37,69,9,21,30,5,17,4,1,19,0,0,560936,560965,3978177
10,,Denver,,200:00,1,22,53,6,19,13,16,63,6,15,21,7,12,10,2,18,0,0,560717,560965,3978943
11,,North Dakota St.,,200:00,1,32,57,8,15,12,13,84,11,28,39,14,14,5,1,17,0,0,560965,560717,3978943
11,,North Dakota St.,,200:00,1,27,58,11,17,20,23,85,8,26,34,16,15,11,3,19,0,0,560965,560734,3979986
13,,St. Thomas (MN),,200:00,1,18,55,2,16,14,23,52,15,24,39,6,26,9,4,22,1,0,560734,560965,3979986
14,,Kansas City,,200:00,1,21,60,2,14,15,22,59,21,16,37,9,23,10,5,29,0,0,560547,560965,3982013
11,,North Dakota St.,,200:00,1,21,48,5,16,23,30,70,14,17,31,10,20,12,2,24,0,0,560965,560547,3982013
11,,Omaha,,200:00,1,24,64,4,18,18,22,70,10,17,27,14,10,11,0,26,1,0,560936,560965,3982445
11,,North Dakota St.,,200:00,1,28,54,8,17,20,24,84,12,31,43,13,24,7,4,24,0,0,560965,560936,3982445
11,,North Dakota St.,,200:00,1,34,57,6,14,12,14,86,10,26,36,15,15,6,1,15,0,0,560965,560717,3983188
14,,Denver,,200:00,1,22,55,5,22,16,18,65,5,12,17,10,9,7,2,16,0,0,560717,560965,3983188
13,,St. Thomas (MN),,200:00,1,21,57,5,17,6,8,53,5,20,25,16,18,6,7,17,0,0,560734,560965,3983749
11,,North Dakota St.,,200:00,1,38,65,13,18,7,11,96,10,32,42,27,13,5,4,16,0,0,560965,560734,3983749
11,,North Dakota St.,,200:00,1,28,61,5,14,11,15,72,14,28,42,10,12,6,3,14,0,0,560965,560717,5250245
11,,Denver,,200:00,1,19,52,8,19,14,18,60,8,20,28,9,12,8,3,14,0,0,560717,560965,5250245
11,,North Dakota St.,,200:00,1,25,62,5,16,17,18,72,17,29,46,13,10,2,5,12,0,0,560965,560914,5254412
10,,Montana,,200:00,1,21,57,11,24,10,12,63,7,18,25,9,7,7,5,21,1,0,560914,560965,5254412
9,,Minnesota,,200:00,1,26,66,7,19,10,14,69,21,19,40,16,11,5,3,14,1,0,560900,560965,5254409
11,,North Dakota St.,,200:00,1,25,52,4,15,11,14,65,8,22,30,14,13,3,1,12,0,0,560965,560900,5254409
12,,North Dakota,,200:00,1,18,65,1,15,16,25,53,15,30,45,7,12,9,3,18,0,0,560967,560912,3972204
12,,Montana St.,,198:10,1,22,68,5,26,11,15,60,15,36,51,11,18,7,8,21,0,0,560912,560967,3972204
13,,North Dakota,,200:00,1,23,60,8,21,10,13,64,17,34,51,13,19,4,0,17,0,0,560967,560739,3974098
10,,Eastern Mich.,,200:00,1,21,62,7,29,7,13,56,11,21,32,9,14,9,4,17,0,0,560739,560967,3974098
12,,Eastern Ill.,,200:00,1,26,65,5,18,10,11,67,13,32,45,14,17,11,4,13,0,0,560732,560967,3974482
11,,North Dakota,,200:00,1,20,63,3,22,12,19,55,16,26,42,10,16,11,5,11,0,1,560967,560732,3974482
12,,North Dakota,,200:00,1,22,72,5,19,11,12,60,10,17,27,12,10,6,3,18,0,0,560967,560720,3975969
13,,Drake,,200:00,1,38,65,14,33,18,22,108,12,40,52,29,14,6,8,15,0,0,560720,560967,3975969
13,,St. Thomas (MN),,200:00,1,28,50,13,23,26,34,95,11,30,41,20,24,10,3,23,1,0,560734,560967,3976118
11,,North Dakota,,200:00,1,27,66,3,22,19,24,76,12,11,23,12,15,11,4,25,1,0,560967,560734,3976118
11,,Idaho St.,,200:00,1,28,68,4,17,12,20,72,14,27,41,8,16,8,3,25,2,1,560799,560967,3976637
13,,North Dakota,,195:38,1,23,56,6,14,26,32,78,9,29,38,16,15,10,2,17,0,0,560967,560799,3976637
13,,North Dakota,,200:00,1,22,61,6,14,15,17,65,11,32,43,8,20,8,1,19,0,0,560967,560741,3977136
11,,Eastern Wash.,,200:00,1,24,75,10,34,14,20,72,23,30,53,13,14,11,3,19,0,0,560741,560967,3977136
13,,North Dakota,,200:00,1,38,67,11,20,13,23,100,15,33,48,22,17,7,2,25,0,0,560967,560936,3977952
12,,Omaha,,200:00,1,20,59,8,22,27,38,75,12,18,30,11,16,9,1,18,0,0,560936,560967,3977952
